t,firm_id,firm_name,inbound_units,outbound_units,open_orders
46,57,firm72,3782.0,585.0,48
46,58,firm74,27605.0,734.0,45
46,59,firm76,688.0,0.0,9
46,60,firm78,16375.0,22.0,51
46,61,firm79,2129.0,1461.0,32
46,62,firm80,34739.0,564.0,232
46,63,firm81,12609.0,789.0,53
46,64,firm82,1584.0,0.0,6
46,65,firm83,318.0,0.0,11
46,66,firm85,316.0,199.0,43
46,67,firm87,192.0,75.0,6
46,68,firm88,0.0,0.0,4
46,69,firm91,44.0,56.0,17
46,70,firm92,54.0,16.0,37
46,71,firm93,158.0,0.0,32
46,72,firm95,44.0,0.0,26
46,73,firm96,149.0,0.0,53
46,74,firm97,96.0,0.0,9
